,0
2010-06-17 00:00:00-04:00,100.93081317606992
2010-06-18 00:00:00-04:00,100.98841190853292
2010-06-21 00:00:00-04:00,100.66776143750516
2010-06-22 00:00:00-04:00,99.2452992255712
2010-06-23 00:00:00-04:00,99.01931810484703
2010-06-24 00:00:00-04:00,97.44727586649341
2010-06-25 00:00:00-04:00,97.94096413331616
2010-06-28 00:00:00-04:00,97.71049457702033
2010-06-29 00:00:00-04:00,94.94152589717818
2010-06-30 00:00:00-04:00,93.94604485718064
2010-07-01 00:00:00-04:00,93.75754435211937
2010-07-02 00:00:00-04:00,93.21080633701715
2010-07-06 00:00:00-04:00,93.39494089623169
2010-07-07 00:00:00-04:00,96.02684379510526
2010-07-08 00:00:00-04:00,96.93750272287505
2010-07-09 00:00:00-04:00,97.57702690363703
2010-07-12 00:00:00-04:00,97.61823198613598
2010-07-13 00:00:00-04:00,99.17179348687728
2010-07-14 00:00:00-04:00,99.13008177863348
2010-07-15 00:00:00-04:00,99.25922383941527
2010-07-16 00:00:00-04:00,96.59982296964455
2010-07-19 00:00:00-04:00,97.18555911000638
2010-07-20 00:00:00-04:00,98.092617780692
2010-07-21 00:00:00-04:00,96.78183187705532
2010-07-22 00:00:00-04:00,98.62854370465527
2010-07-23 00:00:00-04:00,99.4785236192981
2010-07-26 00:00:00-04:00,100.2843875211236
2010-07-27 00:00:00-04:00,100.09673734077201
2010-07-28 00:00:00-04:00,99.34212012694474
2010-07-29 00:00:00-04:00,98.72165344369081
2010-07-30 00:00:00-04:00,98.94932470437328
2010-08-02 00:00:00-04:00,100.54111099417484
2010-08-03 00:00:00-04:00,100.23863051111199
2010-08-04 00:00:00-04:00,101.28424040075468
2010-08-05 00:00:00-04:00,101.33225119408779
2010-08-06 00:00:00-04:00,101.1902871055501
2010-08-09 00:00:00-04:00,101.82454074033275
2010-08-10 00:00:00-04:00,101.22341613266492
2010-08-11 00:00:00-04:00,98.5841726619209
2010-08-12 00:00:00-04:00,98.25819302839649
2010-08-13 00:00:00-04:00,97.88567898264753
2010-08-16 00:00:00-04:00,97.94515189345283
2010-08-17 00:00:00-04:00,99.09958393387014
2010-08-18 00:00:00-04:00,99.23691548314765
2010-08-19 00:00:00-04:00,97.72959702007955
2010-08-20 00:00:00-04:00,97.59685639823746
2010-08-23 00:00:00-04:00,97.19976680789466
2010-08-24 00:00:00-04:00,95.81221488460548
2010-08-25 00:00:00-04:00,96.37994598202785
2010-08-26 00:00:00-04:00,95.71300355427542
2010-08-27 00:00:00-04:00,97.07380839459726
2010-08-30 00:00:00-04:00,95.61331601083272
2010-08-31 00:00:00-04:00,95.48053666555577
2010-09-01 00:00:00-04:00,98.14527940229436
2010-09-02 00:00:00-04:00,99.19543778574169
2010-09-03 00:00:00-04:00,100.40024482812245
2010-09-07 00:00:00-04:00,99.40563422404351
2010-09-08 00:00:00-04:00,99.93836085290712
2010-09-09 00:00:00-04:00,100.41896409962443
2010-09-10 00:00:00-04:00,100.80135097786354
2010-09-13 00:00:00-04:00,101.86383148063437
2010-09-14 00:00:00-04:00,101.94943986756978
2010-09-15 00:00:00-04:00,102.36914375186451
2010-09-16 00:00:00-04:00,102.24462008326806
2010-09-17 00:00:00-04:00,102.5116001135187
2010-09-20 00:00:00-04:00,104.11018746797157
2010-09-21 00:00:00-04:00,104.07672501801194
2010-09-22 00:00:00-04:00,103.69652971216354
2010-09-23 00:00:00-04:00,103.02321666123825
2010-09-24 00:00:00-04:00,105.20936027789638
2010-09-27 00:00:00-04:00,104.81244554710477
2010-09-28 00:00:00-04:00,105.35544321413447
2010-09-29 00:00:00-04:00,105.10359731213514
2010-09-30 00:00:00-04:00,104.67480671384244
2010-10-01 00:00:00-04:00,104.86883161080218
2010-10-04 00:00:00-04:00,104.15028379098652
2010-10-05 00:00:00-04:00,105.94633678842872
2010-10-06 00:00:00-04:00,105.59742600891039
2010-10-07 00:00:00-04:00,105.51247163004594
2010-10-08 00:00:00-04:00,105.83434801009808
2010-10-11 00:00:00-04:00,105.7386423782766
2010-10-12 00:00:00-04:00,106.17972791213019
2010-10-13 00:00:00-04:00,106.79318150899901
2010-10-14 00:00:00-04:00,106.48801336625915
2010-10-15 00:00:00-04:00,106.90538902034905
2010-10-18 00:00:00-04:00,107.54733400792792
2010-10-19 00:00:00-04:00,106.19929000969643
2010-10-20 00:00:00-04:00,107.34181006638354
2010-10-21 00:00:00-04:00,107.90929239872045
2010-10-22 00:00:00-04:00,108.24283215653308
2010-10-25 00:00:00-04:00,108.66206165355119
2010-10-26 00:00:00-04:00,108.63360668599847
2010-10-27 00:00:00-04:00,108.42343093842636
2010-10-28 00:00:00-04:00,108.5794787612983
2010-10-29 00:00:00-04:00,108.64012461735237
2010-11-01 00:00:00-04:00,108.5246695836258
2010-11-02 00:00:00-04:00,109.3732419929452
2010-11-03 00:00:00-04:00,109.74763091939138
2010-11-04 00:00:00-04:00,111.73023784424636
2010-11-05 00:00:00-04:00,112.23936494313709
2010-11-08 00:00:00-05:00,111.94862705656666
2010-11-09 00:00:00-05:00,111.13795218030629
2010-11-10 00:00:00-05:00,111.74645038970148
2010-11-11 00:00:00-05:00,111.2018010581694
2010-11-12 00:00:00-05:00,110.26412681442375
2010-11-15 00:00:00-05:00,110.06650365365817
2010-11-16 00:00:00-05:00,108.50007646145444
2010-11-17 00:00:00-05:00,108.65599866950801
2010-11-18 00:00:00-05:00,110.05688502540013
2010-11-19 00:00:00-05:00,110.7316933796192
2010-11-22 00:00:00-05:00,110.7258937470142
2010-11-23 00:00:00-05:00,109.4087908147803
2010-11-24 00:00:00-05:00,110.95124919037238
2010-11-26 00:00:00-05:00,110.22385935605244
2010-11-29 00:00:00-05:00,110.04095852772744
2010-11-30 00:00:00-05:00,109.41925726497836
2010-12-01 00:00:00-05:00,111.59243180392761
2010-12-02 00:00:00-05:00,112.88079128801056
2010-12-03 00:00:00-05:00,112.99933033751981
2010-12-06 00:00:00-05:00,112.96336562228308
2010-12-07 00:00:00-05:00,113.12181431971123
2010-12-08 00:00:00-05:00,113.75462471033828
2010-12-09 00:00:00-05:00,114.18632908001673
2010-12-10 00:00:00-05:00,114.76112008166137
2010-12-13 00:00:00-05:00,114.65949690743709
2010-12-14 00:00:00-05:00,114.71281775220734
2010-12-15 00:00:00-05:00,114.21745578504942
2010-12-16 00:00:00-05:00,114.82083960701817
2010-12-17 00:00:00-05:00,114.97737886361219
2010-12-20 00:00:00-05:00,115.27179989511957
2010-12-21 00:00:00-05:00,115.97517587584258
2010-12-22 00:00:00-05:00,116.14488664934072
2010-12-23 00:00:00-05:00,115.80720979859662
2010-12-27 00:00:00-05:00,115.7872080078127
2010-12-28 00:00:00-05:00,115.86512336157541
2010-12-29 00:00:00-05:00,115.9830153038774
2010-12-30 00:00:00-05:00,115.72480819125607
2010-12-31 00:00:00-05:00,115.67973986950075
2011-01-03 00:00:00-05:00,116.79602659204501
2011-01-04 00:00:00-05:00,116.82782089875698
2011-01-05 00:00:00-05:00,117.62150177281829
2011-01-06 00:00:00-05:00,117.60098330859506
2011-01-07 00:00:00-05:00,117.39000191351094
2011-01-10 00:00:00-05:00,117.47433467806137
2011-01-11 00:00:00-05:00,117.50622271541599
2011-01-12 00:00:00-05:00,118.37970820508494
2011-01-13 00:00:00-05:00,118.33808566580494
2011-01-14 00:00:00-05:00,119.13377192414195
2011-01-18 00:00:00-05:00,119.39771091506249
2011-01-19 00:00:00-05:00,118.21621737451277
2011-01-20 00:00:00-05:00,118.14160060643857
2011-01-21 00:00:00-05:00,118.2664544247967
2011-01-24 00:00:00-05:00,119.05022769353994
2011-01-25 00:00:00-05:00,119.18872994839552
2011-01-26 00:00:00-05:00,119.28882572100107
2011-01-27 00:00:00-05:00,120.03799137863044
2011-01-28 00:00:00-05:00,117.96775263327977
2011-01-31 00:00:00-05:00,118.43579108307863
2011-02-01 00:00:00-05:00,120.09083722190617
2011-02-02 00:00:00-05:00,119.85276621267722
2011-02-03 00:00:00-05:00,119.93984791171273
2011-02-04 00:00:00-05:00,120.46775048982538
2011-02-07 00:00:00-05:00,120.84694038497875
2011-02-08 00:00:00-05:00,121.56875739690588
2011-02-09 00:00:00-05:00,121.51897107061149
2011-02-10 00:00:00-05:00,121.63235851620529
2011-02-11 00:00:00-05:00,122.40753486853363
2011-02-14 00:00:00-05:00,122.65470718815621
2011-02-15 00:00:00-05:00,122.40181970865459
2011-02-16 00:00:00-05:00,123.15397756439732
2011-02-17 00:00:00-05:00,123.5172594100146
2011-02-18 00:00:00-05:00,123.93419365997255
2011-02-22 00:00:00-05:00,121.40384457995889
2011-02-23 00:00:00-05:00,120.18354345564431
2011-02-24 00:00:00-05:00,120.79429217176909
2011-02-25 00:00:00-05:00,122.03888844171632
